filepath,num_nodes,num_edges,num_labeled_nodes,num_unlabeled_nodes,boundary_1_count,boundary_1_ratio_total,boundary_1_ratio_labeled,num_unique_partitions,graph_density,num_louvain_communities,Family,Design,Library,Nodes,BR,PR-AUC
graphs_final/crypto_graphs_final/aes-encryption_latest/gscl45nm/aes_cipher_top_combined_m1.gml,45418,93678,44616,802,2153,0.047404112906777,0.0482562309485386,39,4.5414146899729945e-05,41,aes-encryption_latest,aes_cipher_top,gscl45nm,45418.0,0.05,0.79
graphs_final/crypto_graphs_final/aes-encryption_latest/gscl45nm/aes_key_expand_128_combined_m1.gml,9578,19357,9194,384,351,0.0366464815201503,0.0381770720034805,11,0.0002110249130188,10,aes-encryption_latest,aes_key_expand_128,gscl45nm,9578.0,0.04,0.51
graphs_final/crypto_graphs_final/aes-encryption_latest/nangate/aes_cipher_top_combined_m1.gml,25541,78155,24875,666,1989,0.0778747895540503,0.0799597989949748,42,0.000119811354336,41,aes-encryption_latest,aes_cipher_top,nangate,25541.0,0.08,0.84
graphs_final/crypto_graphs_final/aes-encryption_latest/nangate/aes_key_expand_128_combined_m1.gml,5610,16328,5226,384,354,0.0631016042780748,0.0677382319173364,11,0.0005189012184072,9,aes-encryption_latest,aes_key_expand_128,nangate,5610.0,0.07,0.33
graphs_final/crypto_graphs_final/aes-encryption_latest/osu035/aes_cipher_top_combined_m1.gml,37639,96702,36808,831,3226,0.0857089720768352,0.0876439904368615,41,6.82607163956468e-05,45,aes-encryption_latest,aes_cipher_top,osu035,37639.0,0.09,0.74
graphs_final/crypto_graphs_final/aes-encryption_latest/osu035/aes_key_expand_128_combined_m1.gml,8095,20162,7711,384,467,0.0576899320568252,0.0605628323174685,11,0.0003077184649241,20,aes-encryption_latest,aes_key_expand_128,osu035,8095.0,0.06,0.47
graphs_final/crypto_graphs_final/aes_core/gscl45nm/aes_cipher_top_combined_m1.gml,23876,48915,23487,389,1674,0.0701122466074719,0.0712734704304508,24,8.580984300210775e-05,21,aes_core,aes_cipher_top,gscl45nm,23876.0,0.07,0.73
graphs_final/crypto_graphs_final/aes_core/gscl45nm/aes_inv_cipher_top_combined_m1.gml,30973,63970,30588,385,1551,0.0500758725341426,0.0507061592781483,24,6.66843354616071e-05,24,aes_core,aes_inv_cipher_top,gscl45nm,30973.0,0.05,0.5
graphs_final/crypto_graphs_final/aes_core/gscl45nm/aes_key_expand_128_combined_m1.gml,5144,10345,4887,257,207,0.0402410575427682,0.0423572744014733,7,0.0003910326406606,6,aes_core,aes_key_expand_128,gscl45nm,5144.0,0.04,0.71
graphs_final/crypto_graphs_final/aes_core/nangate/aes_cipher_top_combined_m1.gml,13717,40880,13328,389,2022,0.1474083254355908,0.1517106842737094,24,0.0002172822611165,21,aes_core,aes_cipher_top,nangate,13717.0,0.15,0.69
graphs_final/crypto_graphs_final/aes_core/nangate/aes_inv_cipher_top_combined_m1.gml,19531,55991,19146,385,3238,0.1657877220828426,0.1691214875169748,24,0.0001467883202627,23,aes_core,aes_inv_cipher_top,nangate,19531.0,0.17,0.33
graphs_final/crypto_graphs_final/aes_core/nangate/aes_key_expand_128_combined_m1.gml,3168,8853,2911,257,263,0.0830176767676767,0.0903469598076262,7,0.0008823831941135,6,aes_core,aes_key_expand_128,nangate,3168.0,0.09,0.84
graphs_final/crypto_graphs_final/aes_core/osu035/aes_cipher_top_combined_m1.gml,21388,53856,20951,437,2806,0.1311950626519543,0.1339315545797336,24,0.0001177372938361,30,aes_core,aes_cipher_top,osu035,21388.0,0.13,0.75
graphs_final/crypto_graphs_final/aes_core/osu035/aes_inv_cipher_top_combined_m1.gml,30768,77855,30375,393,1825,0.0593148725949038,0.0600823045267489,24,8.224359591603412e-05,26,aes_core,aes_inv_cipher_top,osu035,30768.0,0.06,0.47
graphs_final/crypto_graphs_final/aes_core/osu035/aes_key_expand_128_combined_m1.gml,4953,12026,4696,257,347,0.070058550373511,0.073892674616695,7,0.0004903116761206,28,aes_core,aes_key_expand_128,osu035,4953.0,0.07,0.65
graphs_final/crypto_graphs_final/des_latest/gscl45nm/crp_combined_m1.gml,1518,2848,1406,112,80,0.0527009222661396,0.0568990042674253,9,0.001236752032086,8,des_latest,crp,gscl45nm,1518.0,0.06,1.0
graphs_final/crypto_graphs_final/des_latest/gscl45nm/des3_combined_m1.gml,4739,8969,4404,335,447,0.0943236969824857,0.1014986376021798,12,0.0003994498467981,13,des_latest,des3,gscl45nm,4739.0,0.1,0.31
graphs_final/crypto_graphs_final/des_latest/gscl45nm/des_combined_m1.gml,3035,6054,2814,221,467,0.1538714991762767,0.165955934612651,11,0.0006574581975393,11,des_latest,des,gscl45nm,3035.0,0.17,0.5
graphs_final/crypto_graphs_final/des_latest/nangate/crp_combined_m1.gml,909,2471,797,112,80,0.088008800880088,0.1003764115432873,9,0.0029938015828014,8,des_latest,crp,nangate,909.0,0.1,1.0
graphs_final/crypto_graphs_final/des_latest/nangate/des3_combined_m1.gml,2850,7594,2515,335,580,0.2035087719298245,0.2306163021868787,12,0.0009352619878935,12,des_latest,des3,nangate,2850.0,0.23,0.6
graphs_final/crypto_graphs_final/des_latest/nangate/des_combined_m1.gml,1788,5043,1567,221,432,0.2416107382550335,0.2756860242501595,11,0.00157832669203,11,des_latest,des,nangate,1788.0,0.28,0.21
graphs_final/crypto_graphs_final/des_latest/osu035/crp_combined_m1.gml,1357,3048,1149,208,80,0.0589535740604274,0.0696257615317667,10,0.0016564389171845,8,des_latest,crp,osu035,1357.0,0.07,0.88
graphs_final/crypto_graphs_final/des_latest/osu035/des3_combined_m1.gml,3874,9109,3507,367,599,0.1546205472379969,0.1708012546335899,13,0.000607104691135,12,des_latest,des3,osu035,3874.0,0.17,0.37
graphs_final/crypto_graphs_final/des_latest/osu035/des_combined_m1.gml,2831,6735,2578,253,751,0.2652772871776757,0.291311093871218,11,0.0008406424080691,11,des_latest,des,osu035,2831.0,0.29,0.58
graphs_final/crypto_graphs_final/ecg_latest/osu035/f3m_inv_combined_m1.gml,12472,28263,12076,396,6281,0.5036080821039127,0.5201225571381252,16,0.0001817108571938,125,ecg_latest,f3m_inv,osu035,12472.0,0.52,0.63
graphs_final/crypto_graphs_final/ecg_latest/osu035/f3m_mult3_combined_m1.gml,16028,30788,13497,2531,7063,0.4406663339156476,0.5233014744017189,300,0.000119853275424,136,ecg_latest,f3m_mult3,osu035,16028.0,0.52,0.56
graphs_final/crypto_graphs_final/ecg_latest/osu035/f3m_mult_combined_m1.gml,10952,22186,9974,978,4226,0.3858655953250547,0.4237016242229797,296,0.000184982989836,40,ecg_latest,f3m_mult,osu035,10952.0,0.42,0.51
graphs_final/crypto_graphs_final/ecg_latest/osu035/f3m_nine_combined_m1.gml,3223,6742,2797,426,1367,0.4241390009308098,0.4887379335001787,150,0.0006492364682537,25,ecg_latest,f3m_nine,osu035,3223.0,0.49,0.63
graphs_final/crypto_graphs_final/ecg_latest/osu035/func10_combined_m1.gml,29141,64074,27307,1834,9249,0.3173878727565972,0.3387043615190244,104,7.545496787835125e-05,130,ecg_latest,func10,osu035,29141.0,0.34,0.52
graphs_final/crypto_graphs_final/ecg_latest/osu035/func11_combined_m1.gml,45731,99681,42711,3020,18299,0.4001443222321839,0.4284376390157102,406,4.766509759629687e-05,124,ecg_latest,func11,osu035,45731.0,0.43,0.63
graphs_final/crypto_graphs_final/gcm-aes_latest/gscl45nm/aes_cipher_top_combined_m1.gml,23851,48869,23462,389,1698,0.0711919835646304,0.0723723467735061,24,8.590896293876194e-05,21,gcm-aes_latest,aes_cipher_top,gscl45nm,23851.0,0.07,0.72
graphs_final/crypto_graphs_final/gcm-aes_latest/gscl45nm/aes_key_expand_128_combined_m1.gml,5119,10297,4863,256,231,0.0451260011721039,0.0475015422578655,7,0.0003930296382592,7,gcm-aes_latest,aes_key_expand_128,gscl45nm,5119.0,0.05,0.54
graphs_final/crypto_graphs_final/gcm-aes_latest/gscl45nm/gcm_aes_v0_combined_m1.gml,36087,75462,35694,393,4849,0.1343697176268462,0.1358491623242001,26,5.794804476077085e-05,26,gcm-aes_latest,gcm_aes_v0,gscl45nm,36087.0,0.14,0.33
graphs_final/crypto_graphs_final/gcm-aes_latest/nangate/aes_cipher_top_combined_m1.gml,13619,40660,13231,388,2022,0.1484690505910859,0.1528229158793742,24,0.0002192344628034,21,gcm-aes_latest,aes_cipher_top,nangate,13619.0,0.15,0.69
graphs_final/crypto_graphs_final/gcm-aes_latest/nangate/aes_key_expand_128_combined_m1.gml,3071,8637,2815,256,263,0.085639856724194,0.0934280639431616,7,0.0009161038908694,6,gcm-aes_latest,aes_key_expand_128,nangate,3071.0,0.09,0.69
graphs_final/crypto_graphs_final/gcm-aes_latest/nangate/gcm_aes_v0_combined_m1.gml,23903,65116,23505,398,5669,0.2371668828180563,0.2411827270793448,27,0.0001139727588303,28,gcm-aes_latest,gcm_aes_v0,nangate,23903.0,0.24,0.34
