"DesignName","Gates","Edges","DesignPath","CellLib","FileType","Category","Time","Inputs","Outputs","NrDffs"
"automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_triangle",21634,46551,"./automated_osu035/automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_triangle.v","automated_osu035","v",,1519995121.85863,197,130,"{}"
"automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_vector_processor",5,4,"./automated_osu035/automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_vector_processor.v","automated_osu035","v","cpu, coprocessor",1519995121.89463,3,1,"{}"
"automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_wbm_read",243,184,"./automated_osu035/automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_wbm_read.v","automated_osu035","v",,1519995121.90263,71,78,"{}"
"automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_wbm_read_arbiter",556,666,"./automated_osu035/automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_wbm_read_arbiter.v","automated_osu035","v",,1519995121.89863,138,135,"{}"
"automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_wbm_write",233,159,"./automated_osu035/automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_wbm_write.v","automated_osu035","v",,1519995121.90263,71,78,"{}"
"automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_wbs",223496,496207,"./automated_osu035/automated_osu035_orsoc_graphics_accelerator_latest_final_gfx_wbs.v","automated_osu035","v",,1519995122.73863,55,1071,"{}"
"automated_osu035_orsoc_graphics_accelerator_latest_final_memory_to_color",237,384,"./automated_osu035/automated_osu035_orsoc_graphics_accelerator_latest_final_memory_to_color.v","automated_osu035","v",,1519995123.15462,36,36,"{}"
"automated_osu035_pairing_latest_final_duursma_lee_algo",174256,366668,"./automated_osu035/automated_osu035_pairing_latest_final_duursma_lee_algo.v","automated_osu035","v",,1536016932.65852,778,1165,0
"automated_osu035_pairing_latest_final_f3_add",26,42,"./automated_osu035/automated_osu035_pairing_latest_final_f3_add.v","automated_osu035","v","add, arithmetic",1536016944.99841,4,2,0
"automated_osu035_pairing_latest_final_f3_add1",7,7,"./automated_osu035/automated_osu035_pairing_latest_final_f3_add1.v","automated_osu035","v","add, arithmetic",1536016944.97841,2,2,0
"automated_osu035_pairing_latest_final_f3_mult",16,22,"./automated_osu035/automated_osu035_pairing_latest_final_f3_mult.v","automated_osu035","v","mult, arithmetic",1536016949.49037,4,2,0
"automated_osu035_pairing_latest_final_f3_sub",26,42,"./automated_osu035/automated_osu035_pairing_latest_final_f3_sub.v","automated_osu035","v","sub, arithmetic",1536016949.53437,4,2,0
"automated_osu035_pairing_latest_final_f3_sub1",7,7,"./automated_osu035/automated_osu035_pairing_latest_final_f3_sub1.v","automated_osu035","v","sub, arithmetic",1536016949.50637,2,2,0
"automated_osu035_pairing_latest_final_f32m_add",5044,8148,"./automated_osu035/automated_osu035_pairing_latest_final_f32m_add.v","automated_osu035","v","add, arithmetic",1536016934.1625,776,388,0
"automated_osu035_pairing_latest_final_f32m_add3",8924,15520,"./automated_osu035/automated_osu035_pairing_latest_final_f32m_add3.v","automated_osu035","v","add, arithmetic",1536016933.29051,1164,388,0
"automated_osu035_pairing_latest_final_f32m_add4",12804,22892,"./automated_osu035/automated_osu035_pairing_latest_final_f32m_add4.v","automated_osu035","v","add, arithmetic",1536016933.90651,1552,388,0
"automated_osu035_pairing_latest_final_f32m_cubic",4333,7852,"./automated_osu035/automated_osu035_pairing_latest_final_f32m_cubic.v","automated_osu035","v","cubic, arithmetic",1536016934.3545,389,388,0
"automated_osu035_pairing_latest_final_f32m_mult",26404,53589,"./automated_osu035/automated_osu035_pairing_latest_final_f32m_mult.v","automated_osu035","v","mult, arithmetic",1536016935.49849,778,389,0
"automated_osu035_pairing_latest_final_f32m_neg",1164,776,"./automated_osu035/automated_osu035_pairing_latest_final_f32m_neg.v","automated_osu035","v","neg, arithmetic",1536016935.60249,388,388,0
"automated_osu035_pairing_latest_final_f32m_sub",5044,8148,"./automated_osu035/automated_osu035_pairing_latest_final_f32m_sub.v","automated_osu035","v","sub, arithmetic",1536016935.95049,776,388,0
"automated_osu035_pairing_latest_final_f33m_add",7566,12222,"./automated_osu035/automated_osu035_pairing_latest_final_f33m_add.v","automated_osu035","v","add, arithmetic",1536016936.30249,1164,582,0
"automated_osu035_pairing_latest_final_f33m_inv",96861,200924,"./automated_osu035/automated_osu035_pairing_latest_final_f33m_inv.v","automated_osu035","v","inv, arithmetic",1536016940.74245,584,583,0
"automated_osu035_pairing_latest_final_f33m_mult",51269,107179,"./automated_osu035/automated_osu035_pairing_latest_final_f33m_mult.v","automated_osu035","v","mult, arithmetic",1536016943.30643,1166,583,0
"automated_osu035_pairing_latest_final_f33m_mult2",0,0,"./automated_osu035/automated_osu035_pairing_latest_final_f33m_mult2.v","automated_osu035","v","mult, arithmetic",1536016940.93845,0,0,0
"automated_osu035_pairing_latest_final_f33m_mux2",3494,4074,"./automated_osu035/automated_osu035_pairing_latest_final_f33m_mux2.v","automated_osu035","v","mux",1536016943.57442,1166,582,0
"automated_osu035_pairing_latest_final_f33m_mux3",4659,5820,"./automated_osu035/automated_osu035_pairing_latest_final_f33m_mux3.v","automated_osu035","v","mux",1536016943.75042,1749,582,0
"automated_osu035_pairing_latest_final_f33m_neg",1746,1164,"./automated_osu035/automated_osu035_pairing_latest_final_f33m_neg.v","automated_osu035","v","neg, arithmetic",1536016943.83842,582,582,0
"automated_osu035_pairing_latest_final_f36m_cubic",24637,48000,"./automated_osu035/automated_osu035_pairing_latest_final_f36m_cubic.v","automated_osu035","v","cubic, arithmetic",1536016944.91041,1165,1164,0
"automated_osu035_pairing_latest_final_f3m_add",2522,4074,"./automated_osu035/automated_osu035_pairing_latest_final_f3m_add.v","automated_osu035","v","add, arithmetic",1536016946.0984,388,194,0
"automated_osu035_pairing_latest_final_f3m_add3",4462,7760,"./automated_osu035/automated_osu035_pairing_latest_final_f3m_add3.v","automated_osu035","v","add, arithmetic",1536016945.22241,582,194,0
"automated_osu035_pairing_latest_final_f3m_add4",6402,11446,"./automated_osu035/automated_osu035_pairing_latest_final_f3m_add4.v","automated_osu035","v","add, arithmetic",1536016945.81441,776,194,0
"automated_osu035_pairing_latest_final_f3m_cubic",2166,3732,"./automated_osu035/automated_osu035_pairing_latest_final_f3m_cubic.v","automated_osu035","v","cubic, arithmetic",1536016946.4184,194,194,0
"automated_osu035_pairing_latest_final_f3m_inv",12985,28079,"./automated_osu035/automated_osu035_pairing_latest_final_f3m_inv.v","automated_osu035","v","inv, arithmetic",1536016947.25039,196,195,0
"automated_osu035_pairing_latest_final_f3m_mult",11812,23046,"./automated_osu035/mult/automated_osu035_pairing_latest_final_f3m_mult.v","automated_osu035","v","mult, arithmetic",1521198008.09062,390,195,"{}"
"automated_osu035_pairing_latest_final_f3m_mult",11617,22851,"./automated_osu035/automated_osu035_pairing_latest_final_f3m_mult.v","automated_osu035","v","mult, arithmetic",1536016948.71438,390,195,0
"automated_osu035_pairing_latest_final_f3m_mult3",17276,32036,"./automated_osu035/mult/automated_osu035_pairing_latest_final_f3m_mult3.v","automated_osu035","v","mult, arithmetic",1521198008.08662,1166,583,"{}"
"automated_osu035_pairing_latest_final_f3m_mult3",16693,31453,"./automated_osu035/automated_osu035_pairing_latest_final_f3m_mult3.v","automated_osu035","v","mult, arithmetic",1536016948.13839,1166,583,0
"automated_osu035_pairing_latest_final_f3m_mux3",1555,1940,"./automated_osu035/automated_osu035_pairing_latest_final_f3m_mux3.v","automated_osu035","v",,1536016948.81838,585,194,0
"automated_osu035_pairing_latest_final_f3m_mux6",2140,3104,"./automated_osu035/automated_osu035_pairing_latest_final_f3m_mux6.v","automated_osu035","v",,1536016948.93438,1170,194,0
"automated_osu035_pairing_latest_final_f3m_neg",582,388,"./automated_osu035/automated_osu035_pairing_latest_final_f3m_neg.v","automated_osu035","v","neg, arithmetic",1536016949.00238,194,194,0
"automated_osu035_pairing_latest_final_f3m_nine",3751,7270,"./automated_osu035/automated_osu035_pairing_latest_final_f3m_nine.v","automated_osu035","v",,1536016949.23438,195,194,0
"automated_osu035_pairing_latest_final_f3m_sub",2522,4074,"./automated_osu035/automated_osu035_pairing_latest_final_f3m_sub.v","automated_osu035","v","sub, arithmetic",1536016949.45837,388,194,0
"automated_osu035_pairing_latest_final_func1",3530,6076,"./automated_osu035/automated_osu035_pairing_latest_final_func1.v","automated_osu035","v",,1536016949.70237,394,196,0
"automated_osu035_pairing_latest_final_func2",586,390,"./automated_osu035/automated_osu035_pairing_latest_final_func2.v","automated_osu035","v",,1536016949.75037,196,196,0
"automated_osu035_pairing_latest_final_func3",642,490,"./automated_osu035/automated_osu035_pairing_latest_final_func3.v","automated_osu035","v",,1536016949.78237,196,196,0
"automated_osu035_pairing_latest_final_func4",1374,2156,"./automated_osu035/automated_osu035_pairing_latest_final_func4.v","automated_osu035","v",,1536016949.99437,198,196,0
"automated_osu035_pairing_latest_final_func5",604,428,"./automated_osu035/automated_osu035_pairing_latest_final_func5.v","automated_osu035","v",,1536016950.04637,196,196,0
"automated_osu035_pairing_latest_final_func6",11,13,"./automated_osu035/automated_osu035_pairing_latest_final_func6.v","automated_osu035","v",,1536016950.07437,3,1,0
"automated_osu035_pairing_latest_final_func7",636,502,"./automated_osu035/automated_osu035_pairing_latest_final_func7.v","automated_osu035","v",,1536016950.11437,194,194,0
"automated_osu035_pairing_latest_final_func8",7044,13694,"./automated_osu035/automated_osu035_pairing_latest_final_func8.v","automated_osu035","v",,1536016950.43437,200,194,0
"automated_osu035_pairing_latest_final_second_part",232997,487989,"./automated_osu035/automated_osu035_pairing_latest_final_second_part.v","automated_osu035","v",,1536016960.37828,1166,1165,0
"automated_osu035_pairing_latest_final_tate_pairing",408251,861505,"./automated_osu035/automated_osu035_pairing_latest_final_tate_pairing.v","automated_osu035","v",,1536016979.97811,778,1165,0
"DesignName",1001,2117,"./automated_osu035/automated_osu035_pci_express_crc_latest_final_crc32d16.v","automated_osu035","v","pci, interface, crc",1536016988.93403,52,32,0
"automated_osu035_pci_express_crc_latest_final_crc32d16N",64,32,"./automated_osu035/automated_osu035_pci_express_crc_latest_final_crc32d16N.v","automated_osu035","v",,1536016988.86604,20,32,0
"automated_osu035_present_encryptor_latest_final_key_update",279,246,"./automated_osu035/automated_osu035_present_encryptor_latest_final_key_update.v","automated_osu035","v",,1536017002.50992,85,80,0
"automated_osu035_present_encryptor_latest_final_permutation",192,128,"./automated_osu035/automated_osu035_present_encryptor_latest_final_permutation.v","automated_osu035","v",,1536017002.74192,64,64,0
"automated_osu035_present_encryptor_latest_final_present_encryptor_top",1308,2834,"./automated_osu035/automated_osu035_present_encryptor_latest_final_present_encryptor_top.v","automated_osu035","v","topfile",1536017002.85791,83,64,0
"automated_osu035_present_encryptor_latest_final_sbox",36,69,"./automated_osu035/automated_osu035_present_encryptor_latest_final_sbox.v","automated_osu035","v","aes, crypto, sbox",1536017002.94991,4,4,0
"automated_osu035_present_encryptor_latest_final_sub_per",576,1104,"./automated_osu035/automated_osu035_present_encryptor_latest_final_sub_per.v","automated_osu035","v","sub, arithmetic",1536017002.99391,64,64,0
"automated_osu035_present_encryptor_latest_final_substitution",576,1104,"./automated_osu035/automated_osu035_present_encryptor_latest_final_substitution.v","automated_osu035","v",,1536017003.02991,64,64,0
"automated_osu035_priority_encoder_latest_final_bitscan",78,102,"./automated_osu035/automated_osu035_priority_encoder_latest_final_bitscan.v","automated_osu035","v","encoder, decoder",1536017005.30589,16,16,0
"automated_osu035_rc4-prbs_latest_final_rc4",26241,70658,"./automated_osu035/automated_osu035_rc4-prbs_latest_final_rc4.v","automated_osu035","v",,1536264691.99152,10,9,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeChien",10546,24659,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeChien.v","automated_osu035","v","decode",1536265804.80859,541,14,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeDegree",377,429,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeDegree.v","automated_osu035","v",,1536265804.88459,176,5,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeDelay",17442,42735,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeDelay.v","automated_osu035","v","decode",1536265805.74458,12,9,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeDpRam",17359,42492,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeDpRam.v","automated_osu035","v","ram, decode",1536265806.62857,30,9,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeErasure",10431,24933,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeErasure.v","automated_osu035","v","decode",1536265807.21256,5,191,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeEuclide",26360,64193,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeEuclide.v","automated_osu035","v","decode",1536265808.75255,185,358,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeInv",790,2144,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeInv.v","automated_osu035","v",,1536265808.87655,8,8,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeMult",423,968,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeMult.v","automated_osu035","v","mult, arithmetic",1536265808.94455,16,8,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodePolymul",12179,28614,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodePolymul.v","automated_osu035","v","decode",1536265809.55654,364,177,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeShiftOmega",2478,6291,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeShiftOmega.v","automated_osu035","v","shift, arithemtic",1536265809.81254,181,176,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeSyndrome",1716,3971,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeSyndrome.v","automated_osu035","v",,1536265809.96054,12,177,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeTop",83987,206721,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsDecodeTop.v","automated_osu035","v","topfile",1536265814.42449,13,36,0
"automated_osu035_reed_solomon_codec_generator_latest_final_RsEncodeTop",1637,3865,"./automated_osu035/automated_osu035_reed_solomon_codec_generator_latest_final_RsEncodeTop.v","automated_osu035","v","topfile",1536265814.78049,12,8,0
"automated_osu035_reed_solomon_decoder_latest_final_BM_lamda",3130,7368,"./automated_osu035/automated_osu035_reed_solomon_decoder_latest_final_BM_lamda.v","automated_osu035","v","decode",1536266530.90957,160,89,0
"automated_osu035_reed_solomon_decoder_latest_final_DP_RAM",8946,21560,"./automated_osu035/automated_osu035_reed_solomon_decoder_latest_final_DP_RAM.v","automated_osu035","v","ram, dpram",1536266531.35756,27,8,0
"automated_osu035_reed_solomon_decoder_latest_final_error_correction",6447,14557,"./automated_osu035/automated_osu035_reed_solomon_decoder_latest_final_error_correction.v","automated_osu035","v","decode",1536266531.69356,304,83,0
"automated_osu035_reed_solomon_decoder_latest_final_GF_matrix_ascending_binary",548,1463,"./automated_osu035/automated_osu035_reed_solomon_decoder_latest_final_GF_matrix_ascending_binary.v","automated_osu035","v",,1536266531.73756,10,8,0
"automated_osu035_reed_solomon_decoder_latest_final_GF_matrix_dec",535,1414,"./automated_osu035/automated_osu035_reed_solomon_decoder_latest_final_GF_matrix_dec.v","automated_osu035","v",,1536266531.84956,10,8,0
"automated_osu035_reed_solomon_decoder_latest_final_GF_mult_add_syndromes",1588,3863,"./automated_osu035/automated_osu035_reed_solomon_decoder_latest_final_GF_mult_add_syndromes.v","automated_osu035","v","mult, arithmetic",1536266532.00556,22,9,0
"automated_osu035_reed_solomon_decoder_latest_final_input_syndromes",23658,57014,"./automated_osu035/automated_osu035_reed_solomon_decoder_latest_final_input_syndromes.v","automated_osu035","v","decode",1536266533.07755,20,137,0
"automated_osu035_reed_solomon_decoder_latest_final_lamda_roots",3232,7415,"./automated_osu035/automated_osu035_reed_solomon_decoder_latest_final_lamda_roots.v","automated_osu035","v","decode",1536266533.24155,107,101,0
"automated_osu035_reed_solomon_decoder_latest_final_Omega_Phy",4267,9754,"./automated_osu035/automated_osu035_reed_solomon_decoder_latest_final_Omega_Phy.v","automated_osu035","v","decode, phy",1536266533.43354,228,193,0
"automated_osu035_reed_solomon_decoder_latest_final_out_stage",156,312,"./automated_osu035/automated_osu035_reed_solomon_decoder_latest_final_out_stage.v","automated_osu035","v",,1536266533.46154,11,20,0
"automated_osu035_reed_solomon_decoder_latest_final_RS_dec",60594,148224,"./automated_osu035/automated_osu035_reed_solomon_decoder_latest_final_RS_dec.v","automated_osu035","v",,1536266536.73751,11,10,0
"automated_osu035_reed_solomon_decoder_latest_final_transport_in2out",129,281,"./automated_osu035/automated_osu035_reed_solomon_decoder_latest_final_transport_in2out.v","automated_osu035","v",,1536266536.82151,3,19,0
"automated_osu035_rs_5_3_gf256_latest_final_gf256mult",497,1093,"./automated_osu035/automated_osu035_rs_5_3_gf256_latest_final_gf256mult.v","automated_osu035","v","mult, arithmetic",1536266570.06119,16,8,0
"automated_osu035_rs_5_3_gf256_latest_final_inv_gf256",0,0,"./automated_osu035/automated_osu035_rs_5_3_gf256_latest_final_inv_gf256.v","automated_osu035","v",,1536266570.07719,8,8,0
"automated_osu035_rs_5_3_gf256_latest_final_MULT_BY_ALPHA51",39,59,"./automated_osu035/automated_osu035_rs_5_3_gf256_latest_final_MULT_BY_ALPHA51.v","automated_osu035","v","mult, arithmetic",1536266570.10519,8,8,0
"automated_osu035_rs_5_3_gf256_latest_final_RS_5_3_GF256",1559,3768,"./automated_osu035/automated_osu035_rs_5_3_gf256_latest_final_RS_5_3_GF256.v","automated_osu035","v",,1536266570.18919,12,9,0
"automated_osu035_rs_5_3_gf256_latest_final_SYN2ERR",196,356,"./automated_osu035/automated_osu035_rs_5_3_gf256_latest_final_SYN2ERR.v","automated_osu035","v",,1536266570.21719,16,3,0
"automated_osu035_rs_decoder_31_19_6_latest_final_CSEEblock",1018,2058,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_CSEEblock.v","automated_osu035","v",,1536266634.82456,72,8,0
"automated_osu035_rs_decoder_31_19_6_latest_final_degree0_cell",38,55,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_degree0_cell.v","automated_osu035","v",,1536266634.85656,8,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_degree1_cell",41,61,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_degree1_cell.v","automated_osu035","v",,1536266634.88056,8,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_degree2_cell",44,67,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_degree2_cell.v","automated_osu035","v",,1536266634.90456,8,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_degree3_cell",47,73,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_degree3_cell.v","automated_osu035","v",,1536266634.92456,8,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_degree4_cell",49,78,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_degree4_cell.v","automated_osu035","v",,1536266634.94456,8,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_degree5_cell",57,95,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_degree5_cell.v","automated_osu035","v",,1536266634.96856,8,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_degree6_cell",57,95,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_degree6_cell.v","automated_osu035","v",,1536266634.98856,8,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_fifo_register",651,1430,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_fifo_register.v","automated_osu035","v","fifo, memory",1536266635.03656,11,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_gfadder",30,35,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_gfadder.v","automated_osu035","v","add, arithmetic",1536266635.06456,10,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_inverscomb",173,416,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_inverscomb.v","automated_osu035","v",,1536266635.10056,5,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_lcpmult",139,303,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_lcpmult.v","automated_osu035","v","mult, arithmetic",1536266635.12456,10,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_MainControl",212,431,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_MainControl.v","automated_osu035","v",,1536266635.15656,12,16,0
"automated_osu035_rs_decoder_31_19_6_latest_final_mux2_to_1",31,35,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_mux2_to_1.v","automated_osu035","v",,1536266635.18456,11,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_register5_wl",22,25,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_register5_wl.v","automated_osu035","v",,1536266635.22856,7,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_register5_wlh",33,50,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_register5_wlh.v","automated_osu035","v",,1536266635.20856,8,5,0
"automated_osu035_rs_decoder_31_19_6_latest_final_RSDecoder",8931,20573,"./automated_osu035/automated_osu035_rs_decoder_31_19_6_latest_final_RSDecoder.v","automated_osu035","v","decode",1536266635.70855,9,10,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Add",48,56,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Add.v","automated_osu035","v","add, arithmetic,",1536270718.93561,16,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Dft_Idft",34562,73890,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Dft_Idft.v","automated_osu035","v","decode",1536270720.72759,12,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Fir8t",4631,10601,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Fir8t.v","automated_osu035","v","decode",1536270721.00759,85,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8GenMult",491,1095,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8GenMult.v","automated_osu035","v","mult, arithmetic",1536270721.16759,16,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8GenMultBitSer",213,442,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8GenMultBitSer.v","automated_osu035","v","mult, arithmetic",1536270721.03559,19,9,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8GenMultModA",67,120,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8GenMultModA.v","automated_osu035","v","mult, arithmetic",1536270721.06759,16,1,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8GenMultModB",65,116,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8GenMultModB.v","automated_osu035","v","mult, arithmetic",1536270721.10359,8,7,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Inverse",1015,2331,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Inverse.v","automated_osu035","v","encoder, decoder",1536270721.23158,11,9,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8lfsr",49,95,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8lfsr.v","automated_osu035","v","encoder, decoder",1536270721.25558,3,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult0",24,16,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult0.v","automated_osu035","v","mult, arithmetic",1536270721.27558,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult1",30,31,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult1.v","automated_osu035","v","mult, arithmetic",1536270724.10756,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult10",57,94,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult10.v","automated_osu035","v","mult, arithmetic",1536270721.53558,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult100",57,94,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult100.v","automated_osu035","v","mult, arithmetic",1536270721.30358,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult101",65,110,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult101.v","automated_osu035","v","mult, arithmetic",1536270721.32358,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult102",41,62,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult102.v","automated_osu035","v","mult, arithmetic",1536270721.34358,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult103",58,100,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult103.v","automated_osu035","v","mult, arithmetic",1536270721.37158,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult104",54,94,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult104.v","automated_osu035","v","mult, arithmetic",1536270721.39558,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult105",87,167,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult105.v","automated_osu035","v","mult, arithmetic",1536270721.41958,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult106",46,73,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult106.v","automated_osu035","v","mult, arithmetic",1536270721.44358,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult107",71,133,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult107.v","automated_osu035","v","mult, arithmetic",1536270721.46758,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult108",66,116,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult108.v","automated_osu035","v","mult, arithmetic",1536270721.48758,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult109",49,76,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult109.v","automated_osu035","v","mult, arithmetic",1536270721.51158,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult11",74,131,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult11.v","automated_osu035","v","mult, arithmetic",1536270721.81158,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult110",85,170,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult110.v","automated_osu035","v","mult, arithmetic",1536270721.55958,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult111",76,146,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult111.v","automated_osu035","v","mult, arithmetic",1536270721.58358,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult112",85,165,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult112.v","automated_osu035","v","mult, arithmetic",1536270721.61158,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult113",93,178,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult113.v","automated_osu035","v","mult, arithmetic",1536270721.63558,8,8,0
