file,#nodes,#edges,#inputs,#outputs,#XOR,#AND,#OR,avg_degree,is_connected
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult117.gml,44,56,8,8,12,0,20,2.55,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult103.gml,40,48,8,8,14,0,16,2.4,True
automated_nangate_aes-128_pipelined_encryption_latest_final_AddRoundKey.gml,938,1322,260,129,128,2,128,2.82,True
automated_nangate_gost28147-89_latest_final_gost89_pipelined_ecb_encrypt.gml,42062,93901,833,64,2400,6304,6496,4.46,True
automated_nangate_systemcaes_latest_final_keysched192.gml,1551,2687,207,203,107,56,302,3.46,False
automated_nangate_rs_encoder_decoder_latest_final_GF8SigmaAdder8t.gml,360,288,144,72,72,0,72,1.6,False
automated_nangate_csa_latest_final_block_sbox.gml,641,1662,8,8,0,266,139,5.19,True
automated_nangate_turbo8051_latest_final_oc8051_indi_addr.gml,306,735,23,8,1,14,26,4.8,True
automated_nangate_cookbook_final_gf_mult_by_9.gml,39,45,8,8,11,0,14,2.31,True
automated_nangate_8bit_vedic_multiplier_latest_final_full_adder.gml,12,14,3,2,2,2,3,2.33,True
automated_nangate_cookbook_final_gf_mult.gml,226,417,16,8,84,48,123,3.69,True
automated_nangate_openmsp430_latest_final_DE0_NANO_SOC_QSYS_sw.gml,231,410,26,33,0,15,22,3.55,False
automated_nangate_turbo8051_latest_final_g_tx_fsm.gml,511,1001,51,35,11,53,73,3.92,True
automated_nangate_iscas_final_c499.gml,275,472,41,32,85,16,152,3.43,True
automated_nangate_cookbook_final_gf_mult_by_7d.gml,44,55,8,8,14,0,19,2.5,True
automated_nangate_cookbook_final_gf_mult_by_b9.gml,42,52,8,8,11,0,18,2.48,True
automated_nangate_ft816float_latest_final_cntlo8.gml,40,56,8,4,0,2,7,2.8,True
automated_nangate_cookbook_final_gf_mult_by_66.gml,44,56,8,8,12,0,20,2.55,True
automated_nangate_cookbook_final_rot_word.gml,96,64,32,32,0,0,0,1.33,False
automated_nangate_cookbook_final_gf_mult_by_6d.gml,40,48,8,8,16,0,16,2.4,True
automated_nangate_a-z80_latest_final_address_mux.gml,81,80,33,16,0,0,0,1.98,True
automated_nangate_cookbook_final_gf_mult_by_62.gml,43,54,8,8,13,0,19,2.51,True
automated_nangate_apbtoaes128_latest_final_sBox.gml,906,1660,34,64,224,80,472,3.66,True
automated_nangate_aes_core_latest_final_aes_sbox.gml,600,1596,8,8,0,204,187,5.32,True
automated_nangate_cookbook_final_gf_mult_by_89.gml,40,48,8,8,11,0,16,2.4,True
automated_nangate_tiny_aes_latest_final_expand_key_128.gml,3522,7813,137,256,232,764,944,4.44,True
automated_nangate_cookbook_final_fixed_to_float.gml,367,697,9,32,1,30,31,3.8,False
automated_nangate_Aquarius_latest_final_mem.gml,1167,2133,139,122,0,139,21,3.66,True
automated_nangate_cookbook_final_fn_.gml,384,320,192,64,0,0,0,1.67,False
automated_nangate_turbo8051_latest_final_clk_ctl.gml,15,25,4,1,0,0,3,3.33,True
automated_nangate_mod3_calc_latest_final_mod3_adder.gml,20,38,4,2,0,8,0,3.8,True
automated_nangate_des_latest_final_sbox8.gml,105,292,6,4,0,32,24,5.56,True
automated_nangate_apbtoaes128_latest_final_mix_columns.gml,356,517,32,64,109,0,193,2.9,True
automated_nangate_cookbook_final_error_loc_poly_round_multi_step.gml,4942,9955,396,261,842,512,1948,4.03,False
automated_nangate_ecg_latest_final_f3m_ni.gml,3078,6245,195,194,0,528,528,4.06,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult48.gml,35,37,8,8,8,0,10,2.11,True
automated_nangate_openmsp430_latest_final_omsp_de0_nano_soc_led_key_sw.gml,890,2015,39,26,6,132,254,4.53,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult60.gml,44,55,8,8,14,0,19,2.5,True
automated_nangate_mem_ctrl_latest_final_mc_dp.gml,1090,2211,90,69,44,48,86,4.06,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult106.gml,42,52,8,8,16,0,18,2.48,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult75.gml,42,52,8,8,15,0,18,2.48,True
automated_nangate_turbo8051_latest_final_oc8051_int.gml,575,1282,29,35,1,108,78,4.46,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult49.gml,35,37,8,8,8,0,10,2.11,True
automated_nangate_Aquarius_latest_final_cpu.gml,16128,38984,51,73,963,2127,3823,4.83,True
automated_nangate_cookbook_final_crc32_dat80_flat.gml,1803,3248,112,32,1142,0,1557,3.6,True
automated_nangate_mriscv_final_spi_axi_master.gml,2202,4303,42,113,0,294,195,3.91,False
automated_nangate_des_latest_final_key_sel3.gml,1840,4473,175,48,1,126,1041,4.86,True
automated_nangate_cookbook_final_scrambler.gml,4462,7734,515,512,765,334,1055,3.47,True
automated_nangate_pairing_latest_final_f32m_su.gml,3880,6402,776,388,0,194,776,3.3,False
automated_nangate_rs_encoder_decoder_latest_final_GF8SyndromBuffer.gml,500,1358,17,8,0,35,14,5.43,True
automated_nangate_turbo8051_latest_final_oc8051_memory_interfa.gml,1892,3984,199,123,52,198,240,4.21,False
automated_nangate_tiny_tate_bilinear_pairing_latest_final_tiny.gml,90446,228494,208,199,7,5258,3069,5.05,True
automated_nangate_Aquarius_latest_final_sasc_fifo4.gml,165,344,13,10,2,6,15,4.17,True
automated_nangate_rsencoder_latest_final_FF.gml,34,40,10,8,0,0,0,2.35,True
automated_nangate_cookbook_final_scale_up.gml,154,292,16,20,0,14,16,3.79,True
automated_nangate_mriscvcore_final_ALU.gml,2565,5688,111,36,75,350,551,4.44,True
automated_nangate_cookbook_final_gf_mult_by_88.gml,42,52,8,8,16,0,18,2.48,True
automated_nangate_cookbook_final_reed_sol_rx.gml,19196,44229,12,19,2326,1487,4608,4.61,False
automated_nangate_cookbook_final_tern_nod.gml,140,224,25,10,22,35,35,3.2,True
automated_nangate_cookbook_final_gf_mult_by_63.gml,45,58,8,8,14,0,21,2.58,True
automated_nangate_xge_mac_latest_final_generic_mem_small.gml,944,2162,42,32,0,11,8,4.58,True
automated_nangate_cookbook_final_gf_mult_by_c8.gml,37,42,8,8,10,0,13,2.27,True
automated_nangate_a-z80_latest_final_alu_select.gml,51,34,17,17,0,0,6,1.33,False
automated_nangate_cookbook_final_gf_mult_by_7a.gml,42,52,8,8,11,0,18,2.48,True
automated_nangate_cookbook_final_sboxes.gml,839,2243,48,32,0,235,196,5.35,False
automated_nangate_xge_mac_latest_final_rx_data_fifo.gml,17596,42442,78,75,46,251,163,4.82,True
automated_nangate_double_fpu_latest_final_fpu_add.gml,3982,8530,130,68,78,364,570,4.28,True
automated_nangate_cookbook_final_gf_mult_by_a2.gml,42,51,8,8,11,0,17,2.43,True
automated_nangate_minirisc_latest_final_prog_mem.gml,90447,226441,25,12,0,1915,4152,5.01,True
automated_nangate_sha_core_latest_final_sha256.gml,10476,25460,38,36,921,1441,2848,4.86,True
automated_nangate_iscas_final_c5315.gml,1209,2141,178,123,80,116,174,3.54,False
automated_nangate_gcm-aes_latest_final_aes_rco.gml,59,115,2,8,0,9,9,3.9,True
automated_nangate_cookbook_final_rgb_to_hu.gml,2916,7892,25,8,58,462,759,5.41,True
automated_nangate_RSA-Verilog-master_final_uart.gml,574,1379,12,21,19,103,131,4.8,True
automated_nangate_mriscvcore_final_MULT.gml,3954,8361,79,34,347,583,1275,4.23,True
automated_nangate_fpu_latest_final_pre_norm.gml,1272,2775,70,66,18,123,272,4.36,True
automated_nangate_cookbook_final_gearbox_40_66.gml,2434,6253,42,69,4,421,384,5.14,True
automated_nangate_ft816float_latest_final_fpMulnr.gml,6257,13861,69,36,567,1330,2023,4.43,True
automated_nangate_a-z80_latest_final_wait_stat.gml,13,16,3,2,0,1,0,2.46,True
automated_nangate_turbo8051_latest_final_s2f_sy.gml,10,14,3,1,0,0,1,2.8,True
automated_nangate_viterb_encoder_and_decoder_final_ACS.gml,145,258,22,10,21,21,47,3.56,True
automated_nangate_reed_solomon_decoder_latest_final_transport_in2out.gml,152,297,3,19,2,22,24,3.91,True
automated_nangate_gost28147-89_latest_final_gost89_round.gml,1870,2848,608,64,71,197,204,3.05,True
automated_nangate_ft816float_latest_final_i2f.gml,701,1521,37,32,27,95,153,4.34,True
automated_nangate_iscas_final_EO.gml,5,4,2,1,1,0,1,1.6,True
automated_nangate_openmsp430_latest_final_DE0_NANO_SOC_QSYS_jtag_uart.gml,161,205,8,36,3,16,16,2.55,False
automated_nangate_aes-encryption_latest_final_aes_rco.gml,78,147,2,16,0,27,9,3.77,True
automated_nangate_xge_mac_latest_final_stats_sm.gml,1196,2373,36,128,72,217,289,3.97,True
automated_nangate_cookbook_final_crc16_dat32_flat.gml,357,582,48,16,198,0,273,3.26,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult88.gml,46,59,8,8,15,0,21,2.57,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult138.gml,36,40,8,8,12,0,12,2.22,True
automated_nangate_rtf8088_latest_final_nmi_detector.gml,14,17,4,1,0,0,2,2.43,True
automated_nangate_Aquarius_latest_final_sys.gml,560,1043,75,48,23,49,76,3.73,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult63.gml,44,56,8,8,14,0,20,2.55,True
automated_nangate_turbo8051_latest_final_spi_cor.gml,985,2238,45,39,5,59,116,4.54,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult104.gml,43,54,8,8,13,0,19,2.51,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult77.gml,44,56,8,8,12,0,20,2.55,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult105.gml,42,52,8,8,16,0,18,2.48,True
automated_nangate_AES-T200_final_TSC.gml,338,387,30,64,9,0,11,2.29,True
automated_nangate_ft816float_latest_final_cntlo48.gml,234,373,48,6,0,16,45,3.19,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult139.gml,38,44,8,8,14,0,14,2.32,True
automated_nangate_openmsp430_latest_final_omsp_sync_cell.gml,8,9,3,1,0,0,0,2.25,True
automated_nangate_AES-T100_final_table_lookup.gml,5061,13096,33,128,32,1596,1440,5.18,True
automated_nangate_m1_core_latest_final_m1_cpu.gml,13590,31536,230,305,48,2759,1341,4.64,False
automated_nangate_xge_mac_latest_final_rx_hold_fifo.gml,4548,10911,76,74,13,27,48,4.8,True
automated_nangate_cookbook_final_error_value_round.gml,1390,2935,81,80,208,179,644,4.22,True
automated_nangate_cookbook_final_crc32_dat120_flat.gml,2669,4802,152,32,1706,0,2285,3.6,True
automated_nangate_Lightweight-Threshold-Implementations-master_final_key_share_roundTI.gml,40,66,9,3,5,2,9,3.3,True
automated_nangate_reed_solomon_decoder_latest_final_GF_matrix_ascending_binary.gml,550,1397,10,8,3,116,86,5.08,True
automated_nangate_iscas_final_s820.gml,404,858,19,19,0,130,126,4.25,True
automated_nangate_aes_highthroughput_lowarea_latest_final_inv_byte_mix_columns.gml,224,308,32,8,116,0,116,2.75,True
automated_nangate_trigonometric_functions_in_double_fpu_latest_final_cotangent_lut.gml,1272,3324,34,64,0,508,470,5.23,True
automated_nangate_sha512-master_final_sha512_h_constants.gml,1163,1104,2,512,1,4,6,1.9,False
automated_nangate_rs_decoder_31_19_6_latest_final_fifo_register.gml,731,1510,11,5,0,320,0,4.13,True
automated_nangate_openmsp430_latest_final_ogfx_backend.gml,2107,4943,114,45,101,225,394,4.69,True
automated_nangate_cookbook_final_synchronizer.gml,130,238,20,16,0,0,0,3.66,True
automated_nangate_cookbook_final_clock_follow.gml,7,9,1,1,0,0,1,2.57,True
automated_nangate_a-z80_latest_final_bus_swit.gml,15,10,5,5,0,0,0,1.33,False
automated_nangate_viterb_encoder_and_decoder_final_bmc100.gml,14,15,2,4,1,1,2,2.14,True
automated_nangate_gng_latest_final_gng_smul_16_18.gml,2111,4460,35,34,316,493,928,4.23,True
automated_nangate_cookbook_final_gf_mult_by_60.gml,37,42,8,8,11,0,13,2.27,True
automated_nangate_cookbook_final_gf_mult_by_74.gml,42,52,8,8,13,0,18,2.48,True
automated_nangate_cookbook_final_pipeline_add_ms.gml,248,432,42,21,19,25,47,3.48,True
automated_nangate_cookbook_final_gf_mult_by_6f.gml,43,54,8,8,14,0,19,2.51,True
automated_nangate_cookbook_final_gf_mult_by_48.gml,41,50,8,8,13,0,17,2.44,True
automated_nangate_orsoc_graphics_accelerator_final_gfx_interp.gml,27966,63979,84,66,772,3336,5979,4.58,True
automated_nangate_cookbook_final_gf_mult_by_d8.gml,36,38,8,8,10,0,10,2.11,True
automated_nangate_8bit_vedic_multiplier_latest_final_ripple_adder_4bit.gml,39,50,9,5,8,8,12,2.56,True
automated_nangate_cookbook_final_gf_mult_by_ff.gml,43,54,8,8,14,0,19,2.51,True
automated_nangate_orsoc_graphics_accelerator_final_gfx_cuvz.gml,26127,55957,310,154,4357,7092,12093,4.28,True
automated_nangate_BLAKE_final_BLAKE_TOP.gml,18727,47006,21,17,1491,2734,4216,5.02,True
automated_nangate_m1_core_latest_final_ddr_rpat.gml,1071,2427,21,33,4,23,27,4.53,False
automated_nangate_hight_latest_final_SKG.gml,1117,2589,134,32,39,112,202,4.64,True
automated_nangate_cookbook_final_crc32c_dat32_flat.gml,938,1692,64,32,626,0,818,3.61,True
automated_nangate_cookbook_final_ecc_raw_data_64bit.gml,192,128,64,64,0,0,0,1.33,False
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult214.gml,47,61,8,8,15,0,22,2.6,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult228.gml,42,51,8,8,11,0,17,2.43,True
automated_nangate_Lightweight-Threshold-Implementations-master_final_TI_Simon_TopModul.gml,6804,14772,772,131,140,50,198,4.34,True
automated_nangate_cookbook_final_fec_rot_17.gml,158,181,32,32,38,0,55,2.29,True
automated_nangate_xge_mac_latest_final_meta_sy.gml,7,8,3,1,0,0,0,2.29,True
automated_nangate_cookbook_final_equal_const.gml,16,15,8,1,0,2,1,1.88,True
automated_nangate_xge_mac_latest_final_sync_clk_w.gml,89,157,12,10,8,0,14,3.53,True
automated_nangate_mem_ctrl_latest_final_mc_adr_sel.gml,807,1736,61,50,14,66,102,4.3,False
automated_nangate_rs_decoder_31_19_6_latest_final_degree2_cell.gml,38,52,8,5,2,5,2,2.74,True
automated_nangate_iscas_final_c1908.gml,240,407,33,25,47,25,87,3.39,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult39.gml,44,56,8,8,14,0,20,2.55,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult163.gml,46,59,8,8,15,0,21,2.57,True
automated_nangate_epfl_final_mem_ctrl.gml,32252,74480,1204,1231,128,3071,6150,4.62,False
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult177.gml,40,48,8,8,14,0,16,2.4,True
automated_nangate_ca_prng_latest_final_ca_prng.gml,773,1772,45,32,0,127,58,4.58,True
automated_nangate_jt51_latest_final_jt51_nois.gml,894,1926,19,11,13,56,101,4.31,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult188.gml,39,46,8,8,15,0,15,2.36,True
automated_nangate_edge_latest_final_regfil.gml,6134,14839,49,64,0,225,443,4.84,True
automated_nangate_cookbook_final_salt_to_bi.gml,148,286,16,12,22,16,38,3.86,False
automated_nangate_systemcaes_latest_final_keysched.gml,1187,2127,143,139,92,122,210,3.58,False
automated_nangate_cookbook_final_key_init_perm.gml,168,112,56,56,0,0,0,1.33,False
automated_nangate_cookbook_final_fec_rot_16.gml,151,168,32,32,37,0,49,2.23,True
automated_nangate_cookbook_final_passwd_crypt.gml,17057,47819,74,97,1337,3817,4682,5.61,False
automated_nangate_cookbook_final_min_max_signed.gml,131,241,18,16,6,4,21,3.68,True
automated_nangate_AES-T200_final_S.gml,603,1579,9,8,0,191,178,5.24,True
automated_nangate_aes_core_latest_final_aes_inv_cipher_top.gml,20935,52260,260,129,1300,4686,5488,4.99,True
automated_nangate_mriscv_final_flipflopRS.gml,18,24,4,2,0,1,1,2.67,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult215.gml,45,57,8,8,15,0,20,2.53,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult201.gml,38,44,8,8,14,0,14,2.32,True
automated_nangate_two_dimensional_fast_hartley_transform_latest_final_fht_bfly_noFF.gml,129,204,16,18,28,15,40,3.16,True
automated_nangate_turbo8051_latest_final_oc8051_comp.gml,33,36,20,1,0,4,5,2.18,True
automated_nangate_rsencoder_latest_final_GFMUL8.gml,230,418,16,8,107,62,128,3.63,True
automated_nangate_mips_16_latest_final_register_fil.gml,798,2077,28,32,0,101,170,5.21,True
automated_nangate_cookbook_final_sbox6.gml,102,280,6,4,0,28,23,5.49,True
automated_nangate_cookbook_final_gf_mult_by_f1.gml,45,57,8,8,14,0,20,2.53,True
automated_nangate_cookbook_final_little_sigma_1_512.gml,314,372,64,64,122,0,122,2.37,True
automated_nangate_cookbook_final_gf_mult_by_12.gml,41,49,8,8,11,0,16,2.39,True
automated_nangate_cookbook_final_reset_filter.gml,8,11,3,1,0,0,0,2.75,True
automated_nangate_cookbook_final_gf_mult_by_04.gml,34,32,8,8,6,0,6,1.88,False
automated_nangate_cookbook_final_gf_mult_by_10.gml,37,40,8,8,9,0,11,2.16,True
automated_nangate_tiny_tate_bilinear_pairing_latest_final_FSM.gml,687,1385,28,34,7,108,47,4.03,True
automated_nangate_iscas_final_s1494.gml,782,1525,9,19,0,354,204,3.9,True
automated_nangate_rs_encoder_decoder_latest_final_GF8lfsr.gml,40,72,3,8,3,0,3,3.6,True
automated_nangate_cookbook_final_gf_mult_by_38.gml,41,50,8,8,15,0,17,2.44,True
automated_nangate_cookbook_final_gf_mult_by_f3.gml,38,44,8,8,9,0,14,2.32,True
automated_nangate_sha512-master_final_sha512.gml,27109,67364,44,33,1917,4364,5362,4.97,True
automated_nangate_iscas_final_FD1S2.gml,13,13,5,2,0,2,0,2.0,True
automated_nangate_cookbook_final_inv_evolve_key_256.gml,3368,7256,264,256,136,816,884,4.31,False
automated_nangate_pairing_latest_final_func8.gml,5543,11799,200,194,0,1173,1173,4.26,True
automated_nangate_pairing_latest_final_f33m_mult3.gml,51145,109595,3494,1747,0,6816,6670,4.29,True
automated_nangate_cookbook_final_split_add.gml,186,275,40,20,29,30,49,2.96,True
automated_nangate_aes_core_latest_final_aes_inv_sbox.gml,615,1613,8,8,0,229,164,5.25,True
automated_nangate_Aquarius_latest_final_decod.gml,2050,4725,41,136,11,362,358,4.61,True
automated_nangate_cookbook_final_tx_4channel_arbiter.gml,8205,14073,2091,534,2,533,3122,3.43,True
automated_nangate_openmsp430_latest_final_altera_avalon_st_pipeline_bas.gml,82,148,12,10,0,0,2,3.61,True
automated_nangate_pairing_latest_final_f36m_cubi.gml,20439,41582,1165,1164,0,3330,3330,4.07,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult203.gml,38,44,8,8,12,0,14,2.32,True
automated_nangate_openmsp430_latest_final_omsp_execution_unit.gml,3398,7897,178,72,46,268,637,4.65,True
automated_nangate_ecg_latest_final_f3_mult.gml,16,22,4,2,0,2,2,2.75,True
automated_nangate_aes_highthroughput_lowarea_latest_final_aes.gml,26179,55995,392,131,6601,1096,8416,4.28,True
automated_nangate_cookbook_final_fec_rot_14.gml,143,154,32,32,32,0,43,2.15,True
automated_nangate_turbo8051_latest_final_generic_register.gml,8,8,4,1,0,0,0,2.0,True
automated_nangate_apbtoaes128_latest_final_aes_cor.gml,7461,17899,61,97,525,627,1566,4.8,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult12.gml,41,50,8,8,11,0,17,2.44,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult175.gml,46,60,8,8,15,0,22,2.61,True
automated_nangate_tiny_aes_latest_final_expand_key_type_D_192.gml,3727,7954,201,320,104,764,816,4.27,True
automated_nangate_turbo8051_latest_final_generic_intr_stat_reg.gml,10,10,5,1,0,0,1,2.0,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult148.gml,40,48,8,8,10,0,16,2.4,True
automated_nangate_numbert_sort_device_latest_final_VGA_Ctrl.gml,434,759,32,57,14,47,88,3.5,False
automated_nangate_gng_latest_final_gng_smul_16_18_sadd_37.gml,2564,5580,72,38,301,594,917,4.35,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult174.gml,45,58,8,8,17,0,21,2.58,True
automated_nangate_dpll-isdn_latest_final_dpll.gml,289,673,2,5,15,48,87,4.66,True
automated_nangate_altor32_latest_final_so.gml,1538,3213,49,34,90,160,321,4.18,True
automated_nangate_cookbook_final_crc32_dat56_flat.gml,1357,2442,88,32,867,0,1173,3.6,True
automated_nangate_edge_latest_final_mult_unit.gml,7015,16118,64,64,757,1987,2890,4.6,True
automated_nangate_ft816float_latest_final_cntlz64Reg.gml,274,497,66,7,0,23,69,3.63,True
automated_nangate_cookbook_final_fec_rot_15.gml,147,160,32,32,34,0,45,2.18,True
automated_nangate_csa_latest_final_block_perm.gml,24,16,8,8,0,0,0,1.33,False
automated_nangate_cookbook_final_passwd_to_bi.gml,184,120,56,64,0,0,0,1.3,False
automated_nangate_m1_core_latest_final_m1_cor.gml,19486,46570,35,71,236,3707,2899,4.78,True
automated_nangate_AES-T1000_final_lfsr_counter.gml,138,218,23,20,1,0,3,3.16,True
automated_nangate_orsoc_graphics_accelerator_final_gfx_triangl.gml,21128,47347,196,130,2540,4870,8044,4.48,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult202.gml,39,45,8,8,11,0,14,2.31,True
automated_nangate_iscas_final_s9234.gml,3544,4955,29,39,0,792,285,2.8,False
automated_nangate_iscas_final_ND4.gml,7,6,4,1,0,1,0,1.71,True
automated_nangate_turbo8051_latest_final_oc8051_ram_top.gml,7916,19674,29,9,3,204,438,4.97,True
automated_nangate_mriscv_final_latchW_axi.gml,25,34,6,3,0,0,3,2.72,True
automated_nangate_Aquarius_latest_final_rom.gml,1832,4755,13,32,1,507,646,5.19,True
automated_nangate_cookbook_final_adder_tree_nod.gml,173,265,33,17,13,20,45,3.06,True
automated_nangate_pairing_latest_final_f33m_mult2.gml,47090,102624,2330,1165,0,7980,6669,4.36,True
automated_nangate_cookbook_final_gf_mult_by_f2.gml,47,61,8,8,15,0,22,2.6,True
automated_nangate_present_encryptor_latest_final_sub_per.gml,496,944,64,64,32,32,48,3.81,False
automated_nangate_cookbook_final_gf_mult_by_fd.gml,46,60,8,8,18,0,22,2.61,True
automated_nangate_a-z80_latest_final_interrupts.gml,54,83,12,5,0,4,5,3.07,True
automated_nangate_altor32_latest_final_cpu_if.gml,10168,24715,106,265,127,1014,1436,4.86,False
automated_nangate_reed_solomon_codec_generator_latest_final_RsDecodeChi.gml,8532,19262,541,14,1556,889,3259,4.52,True
automated_nangate_mriscv_final_latchW_ap.gml,25,34,6,3,0,0,3,2.72,True
automated_nangate_edge_latest_final_alu.gml,3907,8619,68,34,406,1057,1499,4.41,True
automated_nangate_turbo8051_latest_final_oc8051_ram_256x8_two_bist.gml,7816,19466,28,8,3,445,239,4.98,True
automated_nangate_rs_encoder_decoder_latest_final_RS8FreqDecod.gml,33943,75702,11,10,7076,3912,11528,4.46,True
automated_nangate_gost28147-89_latest_final_gost89_ma.gml,3180,5536,835,33,93,361,341,3.48,True
automated_nangate_iscas_final_s5378.gml,3105,4681,36,49,0,0,1004,3.02,True
automated_nangate_turbo8051_latest_final_oc8051_t.gml,679,1567,27,42,18,92,152,4.62,True
automated_nangate_cookbook_final_fec_rot_11.gml,132,136,32,32,34,0,36,2.06,True
automated_nangate_AES-T1000_final_T.gml,1264,3272,9,32,8,399,360,5.18,True
automated_nangate_xge_mac_latest_final_generic_mem_medium.gml,944,2162,42,32,0,11,8,4.58,True
automated_nangate_edge_latest_final_shifter_decoder.gml,19,22,6,3,0,0,3,2.32,True
automated_nangate_fpga-median_latest_final_common_network.gml,1092,2136,96,96,72,60,312,3.91,False
automated_nangate_mips_16_latest_final_ID_stag.gml,409,692,51,76,0,17,26,3.38,True
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult17.gml,44,56,8,8,14,0,20,2.55,True
automated_nangate_cookbook_final_rx_buffer_fifo_2.gml,4524,9754,404,402,3,4,11,4.31,True
automated_nangate_openmsp430_latest_final_cyclonev_io_ibuf.gml,3,2,1,1,0,0,0,1.33,True
automated_nangate_AES-T100_final_expand_key_128.gml,3522,7813,137,256,232,764,944,4.44,True
automated_nangate_cookbook_final_reg_word_mux.gml,459,710,133,32,0,0,32,3.09,True
automated_nangate_cookbook_final_arbiter.gml,227,391,32,16,11,29,67,3.44,True
automated_nangate_trigonometric_functions_in_double_fpu_latest_final_top.gml,8411,23356,37,64,137,3267,3247,5.55,True
automated_nangate_16x2_lcd_display_driver_latest_final_lcd_16x2_8bit.gml,172,362,12,11,0,18,31,4.21,True
automated_nangate_m1_core_latest_final_ddr_pulse78.gml,44,108,2,1,2,4,16,4.91,True
automated_nangate_reed_solomon_codec_generator_latest_final_RsEncodeTop.gml,1148,2600,12,8,190,204,390,4.53,True
automated_nangate_cookbook_final_fec_rot_10.gml,130,131,32,32,31,0,33,2.02,True
automated_nangate_cookbook_final_pn2112_tabl.gml,512,1290,7,32,0,212,144,5.04,True
automated_nangate_aes_highthroughput_lowarea_latest_final_shift_rows.gml,384,256,128,128,0,0,0,1.33,False
automated_nangate_m1_core_latest_final_async_fifo.gml,552,1332,13,10,4,34,23,4.83,False
automated_nangate_cookbook_final_font_rom.gml,2504,6785,12,24,0,667,756,5.42,False
automated_nangate_mem_ctrl_latest_final_mc_cs_rf_dummy.gml,136,68,0,68,0,0,0,1.0,False
automated_nangate_viterb_encoder_and_decoder_final_bmc000.gml,14,15,2,4,1,1,2,2.14,True
automated_nangate_orsoc_graphics_accelerator_final_gfx_wbm_writ.gml,232,158,71,78,0,0,2,1.36,False
automated_nangate_rs_encoder_decoder_latest_final_GF8Mult207.gml,40,47,8,8,15,0,15,2.35,True
automated_nangate_iscas_final_s713.gml,498,679,36,23,0,122,17,2.73,False
automated_nangate_cookbook_final_inv_mix_columns.gml,1520,2488,128,128,840,0,1096,3.27,False
automated_nangate_openmsp430_latest_final_dac_spi_if.gml,171,301,2,27,2,6,18,3.52,False
automated_nangate_csa_latest_final_group_decrypt.gml,52663,129110,581,65,4032,17270,14979,4.9,True
automated_nangate_cookbook_final_gf_mult_by_14.gml,38,44,8,8,12,0,14,2.32,True
automated_nangate_cookbook_final_gf_mult_by_fa.gml,42,51,8,8,11,0,17,2.43,True
automated_nangate_openmsp430_latest_final_openGFX430.gml,12471,30251,76,102,582,1775,2652,4.85,True
automated_nangate_AES-T1000_final_table_lookup.gml,5061,13096,33,128,32,1596,1440,5.18,True
automated_nangate_cookbook_final_gf_mult_by_.gml,43,54,8,8,12,0,19,2.51,True
automated_nangate_cookbook_final_gf_mult_by_0d.gml,44,56,8,8,15,0,20,2.55,True
automated_nangate_ecg_latest_final_point_add.gml,71138,157483,780,390,167,11040,12023,4.43,True
automated_nangate_ft816float_latest_final_fpLOOUnit.gml,1559,3720,49,33,51,248,281,4.77,True
automated_nangate_cookbook_final_gf_mult_by_02.gml,32,27,8,8,3,0,3,1.69,False
automated_nangate_sha256-master_final_sha256_w_mem.gml,4280,9719,516,32,260,653,620,4.54,True
automated_nangate_8bit_vedic_multiplier_latest_final_vedic2x2.gml,20,24,4,4,2,6,2,2.4,True
automated_nangate_edge_latest_final_mux2.gml,166,165,65,32,0,0,0,1.99,True
automated_nangate_cookbook_final_mix_columns.gml,856,1192,128,128,332,0,464,2.79,False
automated_nangate_cookbook_final_sbox2.gml,126,337,6,4,0,32,44,5.35,True
automated_nangate_pairing_latest_final_f3m_i.gml,12490,26614,196,195,0,1586,1582,4.26,True
