file,#nodes,#edges,#inputs,#outputs,#XOR,#AND,#OR,avg_degree,is_connected
automated_gscl45nm_cookbook_final_gf_mult_by_70.gml,40,48,8,8,7,0,16,2.4,True
automated_gscl45nm_cookbook_final_cntr_modulus_la.gml,244,447,21,16,1,59,41,3.66,True
automated_gscl45nm_mriscv_final_completogpio.gml,515,777,24,69,0,151,85,3.02,False
automated_gscl45nm_c7552-NS5150_final_AntiSAT.gml,957,981,466,1,107,41,440,2.05,True
automated_gscl45nm_cookbook_final_gf_mult_by_58.gml,42,52,8,8,10,0,18,2.48,True
automated_gscl45nm_Lightweight-Threshold-Implementations-master_final_share_roundTI.gml,44,59,10,3,6,7,15,2.68,True
automated_gscl45nm_SHA_final_SHA256_CORE.gml,11279,23734,36,257,769,3780,2603,4.21,True
automated_gscl45nm_cookbook_final_gf_mult_by_a7.gml,34,36,8,8,6,0,10,2.12,True
automated_gscl45nm_jt51_latest_final_jt51_phaseg.gml,5034,10216,35,25,163,1321,1741,4.06,True
automated_gscl45nm_cookbook_final_gf_mult_by_7f.gml,47,61,8,8,9,0,22,2.6,True
automated_gscl45nm_cookbook_final_ready_skid.gml,260,441,20,18,0,26,36,3.39,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult249.gml,41,49,8,8,6,0,16,2.39,True
automated_gscl45nm_mriscvcore_final_ALU_and.gml,236,266,66,32,0,96,0,2.25,True
automated_gscl45nm_aes_highthroughput_lowarea_latest_final_xtimes.gml,32,27,8,8,3,0,3,1.69,False
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult17.gml,44,56,8,8,7,0,20,2.55,True
automated_gscl45nm_ft816float_latest_final_fpMul.gml,89259,179106,258,246,15796,26375,47255,4.01,True
automated_gscl45nm_cookbook_final_fn_maj.gml,576,640,192,64,0,128,128,2.22,False
automated_gscl45nm_cookbook_final_non_carry_add.gml,99,145,20,10,5,24,28,2.93,True
automated_gscl45nm_pairing_latest_final_f33m_mult2.gml,9,9,4,1,0,1,0,2.0,True
automated_gscl45nm_SHA_final_CSA.gml,381,441,96,64,62,62,95,2.31,False
automated_gscl45nm_cookbook_final_error_loc_poly_round.gml,13233,24321,393,260,2784,3538,7095,3.68,False
automated_gscl45nm_RSA-Verilog-master_final_mon_prod.gml,14885,28665,525,531,905,5306,3999,3.85,True
automated_gscl45nm_cookbook_final_mask_32.gml,132,189,5,32,0,29,17,2.86,False
automated_gscl45nm_minirisc_latest_final_alu.gml,540,945,29,11,18,214,210,3.5,True
automated_gscl45nm_pci_express_crc_latest_final_crc32d16.gml,643,1150,52,32,134,62,347,3.58,True
automated_gscl45nm_epfl_final_mem_ctrl.gml,37349,77861,1204,1231,104,12614,4970,4.17,False
automated_gscl45nm_sha3_latest_final_rconst2in1.gml,309,224,12,128,0,0,41,1.45,False
automated_gscl45nm_cookbook_final_word_align_control.gml,98,198,4,2,6,35,24,4.04,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult7.gml,40,48,8,8,4,0,16,2.4,True
automated_gscl45nm_cookbook_final_gray_cntr.gml,240,424,4,20,17,64,46,3.53,True
automated_gscl45nm_edge_latest_final_alu.gml,4098,8061,68,34,690,1406,1810,3.93,True
automated_gscl45nm_altor32_latest_final_altor32_noica.gml,468,657,69,70,3,51,45,2.81,False
automated_gscl45nm_m32632_latest_final_SCANDIG.gml,16,17,4,3,0,1,4,2.12,True
automated_gscl45nm_a-z80_latest_final_z80_top_direct_.gml,1921,3798,6,24,0,756,506,3.95,True
automated_gscl45nm_ecg_latest_final_func9.gml,2841,3228,778,389,0,777,388,2.27,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult103.gml,42,51,8,8,7,0,17,2.43,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult117.gml,46,59,8,8,7,0,21,2.57,True
automated_gscl45nm_iscas_final_c3540.gml,844,1654,50,22,25,324,248,3.92,True
automated_gscl45nm_AES-T1000_final_xS.gml,1034,2002,9,8,0,374,556,3.87,True
automated_gscl45nm_cpu8080_latest_final_scnrom.gml,312,639,8,8,0,92,159,4.1,False
automated_gscl45nm_uart-master_final_uart.gml,382,603,26,52,0,66,48,3.16,False
automated_gscl45nm_8bit_vedic_multiplier_latest_final_ripple_adder_12bit.gml,111,146,25,13,24,24,36,2.63,True
automated_gscl45nm_cookbook_final_crc32_dat56_flat.gml,1338,2423,88,32,560,0,1173,3.62,True
automated_gscl45nm_fixed_point_arithmetic_parameterized_latest_final_qadd.gml,984,1823,64,32,33,319,289,3.71,True
automated_gscl45nm_apbtoaes128_latest_final_aes_cor.gml,9524,19705,61,97,504,2717,2389,4.14,True
automated_gscl45nm_sha512-master_final_sha512_h_constants.gml,1163,1104,2,512,1,4,6,1.9,False
automated_gscl45nm_Lightweight-Threshold-Implementations-master_final_sub1.gml,576,512,256,64,0,64,128,1.78,False
automated_gscl45nm_xge_mac_latest_final_sync_clk_w.gml,89,157,12,10,8,0,14,3.53,True
automated_gscl45nm_iscas_final_TopLevel74L85.gml,53,75,11,3,0,15,16,2.83,True
automated_gscl45nm_aes-encryption_latest_final_aes_cipher_top.gml,41086,82614,259,129,710,14139,21730,4.02,True
automated_gscl45nm_i2c_latest_final_i2c_master_byte_ctrl.gml,816,1685,35,16,17,196,242,4.13,False
automated_gscl45nm_jt51_latest_final_jt51_exp2li.gml,189,317,13,16,0,78,58,3.35,True
automated_gscl45nm_altor32_latest_final_dmem_mux3.gml,1109,1318,176,256,0,320,69,2.38,False
automated_gscl45nm_systemcaes_latest_final_aes.gml,9252,18826,260,129,483,2423,2122,4.07,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult101.gml,38,43,8,8,3,0,13,2.26,True
automated_gscl45nm_iscas_final_c1355.gml,331,484,41,32,57,76,118,2.92,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult115.gml,45,58,8,8,11,0,21,2.58,True
automated_gscl45nm_pairing_latest_final_f3m_mult3.gml,19640,32625,1166,583,0,7281,4299,3.32,True
automated_gscl45nm_fast_antilog_latest_final_AntiLog2.gml,864,1646,11,24,1,265,378,3.81,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult129.gml,43,54,8,8,7,0,19,2.51,True
automated_gscl45nm_iscas_final_CLAmodul.gml,46,64,9,7,0,11,7,2.78,True
automated_gscl45nm_des_latest_final_sbox8.gml,180,340,6,4,0,89,70,3.78,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult5.gml,37,41,8,8,6,0,12,2.22,True
automated_gscl45nm_reed_solomon_decoder_latest_final_out_stag.gml,206,358,11,20,3,46,25,3.48,True
automated_gscl45nm_systemcaes_latest_final_keysched.gml,1194,2076,143,139,53,215,137,3.48,False
automated_gscl45nm_Lightweight-Threshold-Implementations-master_final_bitSpeck128_128_hierarchy_carry_sharing.gml,3037,5845,12,7,44,161,197,3.85,True
automated_gscl45nm_rs_decoder_31_19_6_latest_final_degree6_cell.gml,51,75,8,5,3,10,17,2.94,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8GenMultBitSer.gml,267,471,19,9,3,102,57,3.53,True
automated_gscl45nm_xge_mac_latest_final_fault_sm.gml,159,322,6,2,12,43,46,4.05,True
automated_gscl45nm_orsoc_graphics_accelerator_final_color_to_memory.gml,266,389,36,36,0,98,87,2.92,True
automated_gscl45nm_iscas_final_s1238.gml,659,1195,15,14,0,307,189,3.63,True
automated_gscl45nm_cookbook_final_iter_addsu.gml,17,22,6,1,2,1,3,2.59,True
automated_gscl45nm_aes-master_final_aes.gml,31875,66570,44,32,1296,9853,11791,4.18,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8GenMultModB.gml,38,46,8,7,6,0,16,2.42,True
automated_gscl45nm_tiny_tate_bilinear_pairing_latest_final_select.gml,48,53,14,7,0,7,12,2.21,True
automated_gscl45nm_openmsp430_latest_final_virtex6_dmem.gml,32,16,0,16,0,0,0,1.0,False
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult29.gml,37,42,8,8,4,0,13,2.27,True
automated_gscl45nm_aes_highthroughput_lowarea_latest_final_sbox.gml,320,597,12,16,46,63,151,3.73,True
automated_gscl45nm_openmsp430_latest_final_omsp_sync_cell.gml,8,9,3,1,0,0,0,2.25,True
automated_gscl45nm_reed_solomon_decoder_latest_final_transport_in2out.gml,188,351,3,19,2,54,39,3.73,True
automated_gscl45nm_signed_integer_divider_latest_final_operator_B.gml,11,10,4,2,0,2,1,1.82,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult15.gml,42,51,8,8,8,0,17,2.43,True
automated_gscl45nm_turbo8051_latest_final_oc8051_dptr.gml,159,232,30,16,0,12,26,2.92,True
automated_gscl45nm_edge_latest_final_shift_left2.gml,94,62,30,32,0,0,0,1.32,False
automated_gscl45nm_mem_ctrl_latest_final_mc_obct_top.gml,741,1428,29,3,78,138,217,3.85,True
automated_gscl45nm_AES-T1000_final_one_round.gml,33548,64971,257,128,384,12016,17872,3.87,True
automated_gscl45nm_cookbook_final_gf_mult_by_7d.gml,45,57,8,8,11,0,20,2.53,True
automated_gscl45nm_cookbook_final_gf_mult_by_a5.gml,41,50,8,8,4,0,17,2.44,True
automated_gscl45nm_iscas_final_foobar.gml,344,549,60,26,19,129,68,3.19,False
automated_gscl45nm_a-z80_latest_final_inc_dec_2bit.gml,15,14,5,3,2,2,4,1.87,True
automated_gscl45nm_cookbook_final_buf_3to2.gml,725,1426,28,18,1,198,166,3.93,True
automated_gscl45nm_iscas_final_s38584.gml,23683,38573,39,304,0,8816,4329,3.26,False
automated_gscl45nm_cookbook_final_gf_mult_by_66.gml,44,56,8,8,4,0,20,2.55,True
automated_gscl45nm_cookbook_final_gf_mult_by_72.gml,45,58,8,8,6,0,21,2.58,True
automated_gscl45nm_m1_core_latest_final_m1_di.gml,2794,5832,68,65,150,653,600,4.17,True
automated_gscl45nm_cookbook_final_gf_mult_by_b9.gml,45,56,8,8,11,0,19,2.49,True
automated_gscl45nm_iscas_final_c17.gml,15,16,5,2,0,4,2,2.13,True
automated_gscl45nm_sha512-master_final_sha512.gml,32304,70814,44,33,1187,10940,7406,4.38,True
automated_gscl45nm_cookbook_final_gf_mult_by_99.gml,44,56,8,8,6,0,20,2.55,True
automated_gscl45nm_iscas_final_Dmodul.gml,30,32,10,4,0,4,0,2.13,True
automated_gscl45nm_reed_solomon_codec_generator_latest_final_RsDecodeDegr.gml,388,430,168,5,3,21,172,2.22,True
automated_gscl45nm_pairing_latest_final_func8.gml,8680,14542,200,194,0,4298,1764,3.35,True
automated_gscl45nm_iscas_final_Emodul.gml,30,32,10,4,0,0,4,2.13,True
automated_gscl45nm_ecg_latest_final_f3m_add4.gml,6111,9991,776,194,0,2037,1455,3.27,False
automated_gscl45nm_gng_latest_final_gng.gml,9805,19774,3,17,926,2333,5171,4.03,True
automated_gscl45nm_cookbook_final_gf_mult_by_98.gml,43,54,8,8,8,0,19,2.51,True
automated_gscl45nm_cookbook_final_gf_mult_by_73.gml,42,52,8,8,9,0,18,2.48,True
automated_gscl45nm_cookbook_final_gf_mult_by_b8.gml,41,50,8,8,6,0,17,2.44,True
automated_gscl45nm_cookbook_final_gf_mult_by_67.gml,47,62,8,8,10,0,23,2.64,True
automated_gscl45nm_cookbook_final_des_to_string.gml,779,1276,64,88,66,187,286,3.28,False
automated_gscl45nm_cookbook_final_gf_mult_by_a4.gml,42,52,8,8,5,0,18,2.48,True
automated_gscl45nm_cookbook_final_gf_mult_by_6a.gml,45,57,8,8,11,0,20,2.53,True
automated_gscl45nm_cookbook_final_crc32c_dat32_flat.gml,946,1695,64,32,336,0,813,3.58,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult14.gml,40,48,8,8,6,0,16,2.4,True
automated_gscl45nm_signed_integer_divider_latest_final_operator_C.gml,7,6,3,1,0,1,1,1.71,True
automated_gscl45nm_minirisc_latest_final_mux2_8.gml,58,65,17,8,0,8,16,2.24,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult28.gml,38,44,8,8,4,0,14,2.32,True
automated_gscl45nm_openmsp430_latest_final_omsp_timerA.gml,1457,3192,47,24,53,373,292,4.38,True
automated_gscl45nm_gng_latest_final_gng_ctg.gml,1055,2097,3,65,64,104,300,3.98,True
automated_gscl45nm_cookbook_final_five_to_twenty.gml,7679,12647,334,1322,2,9,5,3.29,True
automated_gscl45nm_m32632_latest_final_FILTCMP.gml,156,171,51,17,4,22,37,2.19,True
automated_gscl45nm_cookbook_final_compress_42.gml,323,450,65,33,0,64,128,2.79,True
automated_gscl45nm_mem_ctrl_latest_final_mc_cs_rf_dummy.gml,136,68,0,68,0,0,0,1.0,False
automated_gscl45nm_epfl_final_d.gml,832,1128,8,256,0,300,4,2.71,True
automated_gscl45nm_orsoc_graphics_accelerator_final_bresenham_li.gml,10,9,4,1,0,2,0,1.8,True
automated_gscl45nm_epfl_final_i2.gml,1460,2459,147,142,2,322,393,3.37,False
automated_gscl45nm_AES-T200_final_lfsr_counter.gml,156,217,22,20,1,21,4,2.78,True
automated_gscl45nm_cookbook_final_pipeline_add.gml,269,457,42,20,14,43,69,3.4,True
automated_gscl45nm_m32632_latest_final_DECODER.gml,10454,21286,103,224,10,4024,3049,4.07,True
automated_gscl45nm_numbert_sort_device_latest_final_SEG7_LUT.gml,64,107,4,7,0,14,23,3.34,True
automated_gscl45nm_mriscv_final_decodificador_apd.gml,37,47,4,8,0,13,1,2.54,True
automated_gscl45nm_cookbook_final_random_delay.gml,24,16,8,8,0,0,0,1.33,False
automated_gscl45nm_rs_encoder_decoder_latest_final_Memmory.gml,12705,24880,18,8,1,2612,3182,3.92,True
automated_gscl45nm_Lightweight-Threshold-Implementations-master_final_p_datapat.gml,4149,7606,141,128,128,1132,1658,3.67,True
automated_gscl45nm_ft816float_latest_final_fp_cmp_unit.gml,477,812,64,6,20,119,204,3.4,False
automated_gscl45nm_cpu8080_latest_final_SM8080.gml,16,8,0,8,0,0,0,1.0,False
automated_gscl45nm_RSA-Verilog-master_final_shift_add_mult2.gml,4210,4208,1025,1025,0,1024,0,2.0,False
automated_gscl45nm_cookbook_final_bus_mux.gml,326,435,131,16,0,32,16,2.67,True
automated_gscl45nm_sha3_latest_final_round2in1.gml,22541,38589,1614,1600,11940,806,16856,3.42,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult4.gml,36,38,8,8,3,0,10,2.11,True
automated_gscl45nm_orsoc_graphics_accelerator_final_gfx_wbm_read.gml,244,185,71,78,0,3,2,1.52,False
automated_gscl45nm_fpu_latest_final_post_norm.gml,1961,3838,74,35,76,681,699,3.91,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult128.gml,42,52,8,8,5,0,18,2.48,True
automated_gscl45nm_openmsp430_latest_final_omsp_watchdog.gml,263,418,33,20,11,76,38,3.18,False
automated_gscl45nm_mem_ctrl_latest_final_mc_adr_sel.gml,967,1845,61,50,19,221,161,3.82,False
automated_gscl45nm_openmsp430_latest_final_virtex6_pmem.gml,32,16,0,16,0,0,0,1.0,False
automated_gscl45nm_cookbook_final_crc32_dat112_flat.gml,2417,4393,144,32,1129,0,2120,3.64,True
automated_gscl45nm_BLAKE_final_BLAKE_G_FUNCTION.gml,1811,2965,192,128,383,479,748,3.27,True
automated_gscl45nm_mriscvcore_final_REG_FILE.gml,7444,15318,49,64,0,1171,954,4.12,True
automated_gscl45nm_sha512-master_final_sha512_w_mem.gml,9619,20220,1028,64,350,3769,1080,4.2,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult114.gml,44,56,8,8,8,0,20,2.55,True
automated_gscl45nm_fast_log_latest_final_Log2higha.gml,497,946,23,12,1,150,165,3.81,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult100.gml,37,41,8,8,4,0,12,2.22,True
automated_gscl45nm_turbo8051_latest_final_wb_interfa.gml,2111,3959,103,101,6,577,557,3.75,False
automated_gscl45nm_gost28147-89_latest_final_gost89_round.gml,2205,3049,608,64,56,763,642,2.77,True
automated_gscl45nm_pairing_latest_final_f3_add1.gml,9,9,2,2,0,1,1,2.0,True
automated_gscl45nm_m32632_latest_final_ex_io_bus_ctrl.gml,311,378,81,36,2,86,46,2.43,True
automated_gscl45nm_iscas_final_s526.gml,331,600,4,6,0,129,101,3.63,True
automated_gscl45nm_BLAKE_final_BLAKE_INTERFACE.gml,1883,3032,277,115,48,513,304,3.22,True
automated_gscl45nm_cookbook_final_bin_to_7seg.gml,61,98,4,7,0,20,17,3.21,True
automated_gscl45nm_AES-T200_final_expand_key_128.gml,5174,9345,137,256,176,1508,2316,3.61,True
automated_gscl45nm_bch_configurable_latest_final_test_bch_bm.gml,88786,173507,604,617,16221,31316,32974,3.91,True
automated_gscl45nm_mem_ctrl_latest_final_mc_mem_if.gml,622,685,150,123,0,18,31,2.2,False
automated_gscl45nm_m32632_latest_final_FP_STAT_REG.gml,230,310,35,35,0,35,11,2.7,False
automated_gscl45nm_mriscvcore_final_ALU_beq.gml,129,128,64,1,32,0,63,1.98,True
automated_gscl45nm_jt51_latest_final_jt51_envelop.gml,1831,3610,52,10,66,432,365,3.94,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult138.gml,36,40,8,8,3,0,12,2.22,True
automated_gscl45nm_cookbook_final_gearbox_67_20.gml,3321,6270,70,20,0,1334,1200,3.78,True
automated_gscl45nm_ft816float_latest_final_cntlo16.gml,103,144,16,5,0,15,30,2.8,True
automated_gscl45nm_ecg_latest_final_f3m_i.gml,15520,28856,196,195,0,5125,2187,3.72,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult104.gml,43,54,8,8,7,0,19,2.51,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult110.gml,45,58,8,8,8,0,21,2.58,True
automated_gscl45nm_reed_solomon_decoder_latest_final_DP_RAM.gml,8361,17870,27,8,0,1459,777,4.27,True
automated_gscl45nm_apbtoaes128_latest_final_aes_ip.gml,9756,20407,41,38,508,2849,2448,4.18,False
automated_gscl45nm_altor32_latest_final_cpu.gml,12767,26421,38,113,136,3576,2737,4.14,False
automated_gscl45nm_cookbook_final_approx_fp_sqrt.gml,160,179,31,32,6,19,22,2.24,False
automated_gscl45nm_numbert_sort_device_latest_final_dbg_7seg.gml,158,193,65,17,1,0,2,2.44,True
automated_gscl45nm_turbo8051_latest_final_uart_cfg.gml,250,410,17,38,0,59,33,3.28,True
automated_gscl45nm_pairing_latest_final_f32m_su.gml,5432,7760,776,388,0,1940,1164,2.86,False
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult0.gml,24,16,8,8,0,0,0,1.33,False
automated_gscl45nm_minirisc_latest_final_inc11.gml,58,72,11,11,9,13,10,2.48,True
automated_gscl45nm_openmsp430_latest_final_ram_16x1k_dp.gml,64,32,0,32,0,0,0,1.0,False
automated_gscl45nm_Lightweight-Threshold-Implementations-master_final_bitSpeck128_128_unpro.gml,83,166,2,3,1,32,13,4.0,False
automated_gscl45nm_sha512-master_final_sha512_k_constants.gml,1567,2953,7,64,0,283,1088,3.77,True
automated_gscl45nm_mriscvcore_final_Count.gml,1025,1756,67,33,116,227,373,3.43,True
automated_gscl45nm_Lightweight-Threshold-Implementations-master_final_and4.gml,20,16,8,4,0,8,0,1.6,False
automated_gscl45nm_rs_5_3_gf256_latest_final_RS_5_3_GF256.gml,1897,3854,12,9,60,496,1026,4.06,True
automated_gscl45nm_mriscvcore_final_ALU_xor.gml,236,266,66,32,64,32,64,2.25,True
automated_gscl45nm_cookbook_final_twelve_four_comp.gml,257,466,12,4,6,119,98,3.63,True
automated_gscl45nm_iscas_final_TopLevel74182.gml,43,59,9,5,0,8,6,2.74,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult10.gml,39,46,8,8,6,0,15,2.36,True
automated_gscl45nm_fpu_latest_final_delay3.gml,13,16,3,2,0,0,0,2.46,True
automated_gscl45nm_cookbook_final_cntr_upd.gml,235,432,22,16,6,49,60,3.68,True
automated_gscl45nm_openmsp430_latest_final_omsp_clock_modul.gml,230,378,23,21,1,61,35,3.29,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult38.gml,42,52,8,8,8,0,18,2.48,True
automated_gscl45nm_edge_latest_final_Edge_Cor.gml,40764,82134,68,100,3313,13755,12703,4.03,True
automated_gscl45nm_openmsp430_latest_final_ogfx_backend_lut_fifo.gml,865,1751,54,28,3,206,212,4.05,True
automated_gscl45nm_m32632_latest_final_REGISTER.gml,10919,22709,83,33,0,1726,990,4.16,True
automated_gscl45nm_cookbook_final_gf_mult_by_63.gml,46,59,8,8,10,0,21,2.57,True
automated_gscl45nm_cookbook_final_gf_mult_by_c8.gml,37,42,8,8,4,0,13,2.27,True
automated_gscl45nm_cookbook_final_gf_mult_by_af.gml,37,42,8,8,5,0,13,2.27,True
automated_gscl45nm_cookbook_final_gf_mult_by_77.gml,42,50,8,8,6,0,16,2.38,True
automated_gscl45nm_cookbook_final_gf_mult_by_a0.gml,45,58,8,8,12,0,21,2.58,True
automated_gscl45nm_mem_ctrl_latest_final_sync_cs_d.gml,66,139,3,2,1,15,11,4.21,True
automated_gscl45nm_m32632_latest_final_ex_in_reg.gml,41,48,9,8,0,0,0,2.34,True
automated_gscl45nm_cookbook_final_gf_mult_by_7a.gml,43,54,8,8,7,0,19,2.51,True
automated_gscl45nm_csa_latest_final_led_cnt.gml,65,105,3,8,0,18,16,3.23,True
automated_gscl45nm_openmsp430_latest_final_driver_7segment.gml,421,764,35,28,12,82,62,3.63,True
automated_gscl45nm_edge_latest_final_Coprocessor0.gml,6353,13656,110,33,92,2132,475,4.3,True
automated_gscl45nm_cookbook_final_gf_mult_by_88.gml,42,52,8,8,6,0,18,2.48,True
automated_gscl45nm_cookbook_final_ternary_add.gml,132,197,24,10,19,26,53,2.98,True
automated_gscl45nm_mesi_isc_final_mesi_isc_breq_fifos_cntl.gml,752,1011,187,100,3,173,53,2.69,False
automated_gscl45nm_cookbook_final_gf_mult_by_89.gml,40,48,8,8,5,0,16,2.4,True
automated_gscl45nm_AES-T200_final_table_lookup.gml,8381,16108,33,128,32,3004,4340,3.84,True
automated_gscl45nm_openmsp430_latest_final_ogfx_ram_arbiter.gml,782,858,193,145,0,158,105,2.19,False
automated_gscl45nm_rs_encoder_decoder_latest_final_RS8Encoder8t.gml,1322,2586,11,10,127,536,445,3.91,True
automated_gscl45nm_iscas_final_IV.gml,4,3,1,1,0,0,0,1.5,True
automated_gscl45nm_m32632_latest_final_DCACHE_SM.gml,785,1180,118,102,0,114,79,3.01,False
automated_gscl45nm_altor32_latest_final_altor32_wb_fet.gml,526,708,70,103,3,48,43,2.69,False
automated_gscl45nm_apbtoaes128_latest_final_sBox_8.gml,248,438,10,16,50,49,116,3.53,True
automated_gscl45nm_iscas_final_s35932.gml,19151,33047,36,320,0,11052,1152,3.45,True
automated_gscl45nm_cookbook_final_gf_mult_by_a1.gml,43,54,8,8,10,0,19,2.51,True
automated_gscl45nm_aes_decrypt_fpga_latest_final_MUXF7.gml,9,9,3,1,0,1,2,2.0,True
automated_gscl45nm_cookbook_final_crc32_dat40_flat.gml,1027,1845,72,32,387,0,890,3.59,True
automated_gscl45nm_cookbook_final_gf_mult_by_6d.gml,40,48,8,8,7,0,16,2.4,True
automated_gscl45nm_iscas_final_MUX21H.gml,9,9,3,1,0,1,2,2.0,True
automated_gscl45nm_fast_log_latest_final_Log2flowthru.gml,406,754,21,8,0,155,151,3.71,True
automated_gscl45nm_sha256-master_final_sha256_w_mem.gml,4907,10203,516,32,188,1848,560,4.16,True
automated_gscl45nm_cookbook_final_gf_mult_by_76.gml,41,50,8,8,7,0,17,2.44,True
automated_gscl45nm_verilog_fixed_point_math_library_latest_final_qdi.gml,1961,3681,66,34,49,661,427,3.75,True
automated_gscl45nm_cookbook_final_gf_mult_by_62.gml,43,54,8,8,8,0,19,2.51,True
automated_gscl45nm_pairing_latest_final_f3m_add.gml,2716,3880,388,194,0,970,582,2.86,False
automated_gscl45nm_cookbook_final_gf_mult_by_c9.gml,35,37,8,8,4,0,10,2.11,True
automated_gscl45nm_cookbook_final_gf_mult.gml,242,435,16,8,55,69,123,3.6,True
automated_gscl45nm_turbo8051_latest_final_g_rx_fsm.gml,1403,2938,38,38,80,385,303,4.19,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult39.gml,44,56,8,8,11,0,20,2.55,True
automated_gscl45nm_aes_highthroughput_lowarea_latest_final_inv_byte_mix_columns.gml,224,308,32,8,52,0,116,2.75,True
automated_gscl45nm_fpu_latest_final_delay2.gml,11,12,3,2,0,0,0,2.18,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult11.gml,41,50,8,8,7,0,17,2.44,True
automated_gscl45nm_present_encryptor_latest_final_key_updat.gml,278,228,85,80,6,11,16,1.64,False
automated_gscl45nm_iscas_final_s641.gml,539,682,36,24,0,136,24,2.53,False
automated_gscl45nm_reed_solomon_decoder_latest_final_GF_matrix_ascending_binary.gml,814,1658,10,8,5,359,280,4.07,True
automated_gscl45nm_m1_core_latest_final_wb_int_ctrl.gml,134,132,34,34,0,1,31,1.97,False
automated_gscl45nm_pairing_latest_final_f3m_su.gml,2716,3880,388,194,0,970,582,2.86,False
automated_gscl45nm_cookbook_final_remove_parity.gml,135,90,45,45,0,0,0,1.33,False
automated_gscl45nm_turbo8051_latest_final_oc8051_alu_src_sel.gml,335,518,72,24,0,121,53,3.09,True
automated_gscl45nm_openmsp430_latest_final_ram.gml,10579,23982,27,16,0,3190,970,4.53,True
automated_gscl45nm_AES-T200_final_S4.gml,4042,7829,33,32,0,1508,2084,3.87,True
automated_gscl45nm_ft816float_latest_final_cntlz24.gml,129,195,24,5,0,24,46,3.02,True
automated_gscl45nm_cookbook_final_pn2112_tabl.gml,684,1271,7,32,0,125,464,3.72,True
automated_gscl45nm_orsoc_graphics_accelerator_final_gfx_cuvz.gml,28003,55799,310,154,5173,9078,14124,3.99,True
automated_gscl45nm_mriscvcore_final_Alg_Boot.gml,726,1346,39,34,27,226,172,3.71,True
automated_gscl45nm_edge_latest_final_shifter_decoder.gml,21,24,6,3,0,6,2,2.29,True
automated_gscl45nm_present_encryptor_latest_final_permutatio.gml,192,128,64,64,0,0,0,1.33,False
automated_gscl45nm_cookbook_final_uart.gml,418,834,12,11,23,128,89,3.99,True
automated_gscl45nm_tiny_aes_latest_final_S.gml,1010,1956,9,8,0,377,521,3.87,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult1.gml,32,27,8,8,3,0,3,1.69,False
automated_gscl45nm_two_dimensional_fast_hartley_transform_latest_final_signed_mult_const_asi.gml,259,495,11,9,43,51,126,3.82,True
automated_gscl45nm_turbo8051_latest_final_oc8051_a.gml,198,321,31,9,0,50,59,3.24,True
automated_gscl45nm_des_latest_final_crp.gml,1543,2869,80,32,49,692,636,3.72,True
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult111.gml,42,52,8,8,9,0,18,2.48,True
automated_gscl45nm_Lightweight-Threshold-Implementations-master_final_sasebo_simo.gml,7132,15095,772,131,12,2406,222,4.23,True
automated_gscl45nm_BLAKE_final_BLAKE_TOP.gml,25133,52482,21,17,1723,7368,9446,4.18,True
automated_gscl45nm_cookbook_final_ecc_correction_8bit.gml,93,155,5,9,0,37,23,3.33,True
automated_gscl45nm_xge_mac_latest_final_rx_stats_fifo.gml,1383,2785,19,15,31,135,170,4.03,True
automated_gscl45nm_aes-master_final_aes_inv_sbox.gml,3899,7998,32,32,0,1252,2111,4.1,False
automated_gscl45nm_rs_encoder_decoder_latest_final_GF8Mult105.gml,43,54,8,8,6,0,19,2.51,True
